total.pckts,tcp.pct,udp.pct,other.pct,ip.src.unique,ip.dest.unique,eth.src.unique,eth.dest.unique,pkt.length.mean,pkt.length.std,pkt.length.var,pkt.length.min,pkt.length.max,pkt.length.pquartil,pkt.length.med,pkt.length.tquartil,pkt.delta.mean,pkt.delta.std,pkt.delta.var,pkt.delta.min,pkt.delta.max,pkt.delta.pquartil,pkt.delta.med,pkt.delta.tquartil,ttl.mean,ttl.std,ttl.var,ttl.min,ttl.max,ttl.pquartil,ttl.med,ttl.tquartil,tcp.flag.res.count,tcp.flag.cwr.count,tcp.flag.urg.count,tcp.flag.ack.count,tcp.flag.push.count,tcp.flag.reset.count,tcp.flag.syn.count,tcp.flag.fyn.count,dest.port.entropy,src.port.entropy,tcp.seq.entropy,label
1072,70.52238805970148,29.19776119402985,0.2798507462686567,157,164,5,4,498.64925373134326,606.3128390099251,367615.25874827546,60.0,1514.0,66.0,121.0,1361.75,0.0009199151119402985,0.001621876495956899,2.6304833681374293e-06,0.0,0.013573,1.6e-05,0.000247,0.000967,96.15880690298508,42.65991829627484,1819.868629044845,29.0,255.128,57.0,111.5,126.0,0,0,0,742,266,8,18,21,0.7459245074698723,0.7069113714770879,0.611354078637995,0
1108,64.16967509025271,35.37906137184115,0.45126353790613716,161,177,3,3,378.028880866426,535.8983264842755,287187.0163286471,60.0,1514.0,66.0,106.0,302.0,0.0009023330324909747,0.0015775139636244114,2.4885503054300007e-06,0.0,0.016307,6.275000000000001e-05,0.0002645,0.00092625,95.9783998194946,39.38087856701421,1550.853596709919,41.0,249.121,63.0,112.5,127.0,0,0,0,692,294,8,29,21,0.7447653272164233,0.7271900762120217,0.5280737967562183,0
1082,74.3068391866913,25.32347504621072,0.36968576709796674,129,133,6,5,504.42883548983366,610.7995177614542,373076.05089762504,60.0,1514.0,66.0,113.0,1397.0,0.0009191506469500925,0.0016702196121102329,2.7896335526776565e-06,0.0,0.013903,1.5e-05,0.00021250000000000002,0.00087075,93.4726987060998,40.91722619285297,1674.2193993170936,30.0,255.128,57.0,107.0,126.0,0,0,0,790,261,3,26,16,0.7368072808140678,0.7128262842320294,0.6186917084464136,0
1251,71.38289368505197,28.137490007993605,0.4796163069544364,151,164,5,4,479.775379696243,600.8924628461866,361071.7519053557,60.0,1514.0,66.0,104.0,1074.0,0.0007951239008792965,0.0014075891041906692,1.981307086236291e-06,0.0,0.014071,1.6e-05,0.000235,0.0008810000000000001,94.69359632294164,42.40255135445643,1797.9763613673147,42.0,255.128,57.0,108.0,126.0,0,0,0,871,286,10,37,15,0.7186215377905948,0.6983257518220297,0.5818734562085697,0
1395,74.9820788530466,24.802867383512545,0.21505376344086022,140,147,3,2,523.7921146953405,595.2894342710166,354369.510554707,60.0,1514.0,66.0,127.0,1165.5,0.0007158229390681005,0.0014007380487630352,1.962067081252475e-06,0.0,0.013028,1e-05,0.00016,0.0006709999999999999,91.72533189964157,34.28216097068823,1175.2665608201796,40.0,244.0,63.0,63.0,127.0,0,0,0,1025,399,9,34,15,0.7209418686162553,0.6829081408008658,0.667159351285415,0
1097,72.83500455788514,26.89152233363719,0.27347310847766637,156,167,3,3,428.18778486782134,559.6084620188146,313161.63076306315,60.0,1514.0,66.0,106.0,525.0,0.0009093846855059253,0.0015364492040502236,2.360676156626566e-06,0.0,0.015811,6.1e-05,0.000294,0.001018,88.9405907019143,35.227895671353615,1241.004633431775,42.0,244.0,56.0,64.0,126.0,0,0,0,772,287,4,48,17,0.7346746522418456,0.7133307628329495,0.5742639053100583,0
1238,76.57512116316639,23.34410339256866,0.08077544426494346,140,144,6,5,519.9337641357027,614.2010818386908,377242.96893181815,60.0,1514.0,66.0,122.0,1434.0,0.0008072495961227786,0.0015832549548704738,2.506696252121906e-06,0.0,0.013691,1.6e-05,0.000192,0.000735,88.86641357027463,34.452268621352694,1186.9588131578432,30.0,244.0,56.0,64.0,121.0,0,0,0,940,322,4,14,11,0.7254732892642842,0.691105415236075,0.6611305988084721,0
982,73.11608961303462,26.578411405295316,0.30549898167006106,116,138,5,4,502.0162932790224,618.3216800663461,382321.7000400688,60.0,1514.0,66.0,119.0,1449.0,0.0010075926680244399,0.0016997518434537357,2.8891563293243726e-06,0.0,0.012335,4.3e-05,0.0002345,0.0012212500000000001,95.0212281059063,33.99716273193269,1155.807073821513,30.0,239.0,63.0,112.0,126.0,0,0,0,708,264,3,18,9,0.7515121577286518,0.7067551755402256,0.6484359425787116,0
2199,85.81173260572987,13.915416098226466,0.2728512960436562,143,152,5,4,760.7935425193269,691.4698374215844,478130.5360638324,60.0,1514.0,62.0,504.0,1514.0,0.0004542592087312414,0.001186011906412588,1.4066242421524217e-06,0.0,0.020402,7e-06,0.000101,0.00030199999999999997,85.38705093224193,35.0974048421325,1231.8278266525458,30.0,253.0,55.0,63.0,126.5,0,0,0,1877,328,1,21,10,0.6155476340472268,0.5286100263886072,0.7302067666162567,0
1203,79.30174563591022,20.282626766417287,0.41562759767248547,131,142,3,5,525.423940149626,624.6163999450403,390145.64708030253,60.0,1514.0,66.0,120.0,1454.0,0.000830356608478803,0.0014625274729034915,2.138986608997473e-06,0.0,0.016375,1.4e-05,0.000242,0.0008535,88.27562094763091,34.12679842513374,1164.6383707497107,2.0,255.128,57.0,63.0,126.0,0,0,0,938,333,5,24,6,0.7400580383630313,0.7064646623029329,0.6816605101804772,0
1511,74.12309728656518,25.347452018530774,0.5294506949040371,146,156,7,5,569.8127068166777,604.378703476482,365273.6172159133,60.0,1514.0,66.0,131.0,1402.5,0.0006611826604897419,0.0012469648735037096,1.5549213957521224e-06,0.0,0.013815,1.0500000000000001e-05,0.000172,0.0006284999999999999,90.84696360026471,37.99578503013578,1443.6796800562902,30.0,255.128,63.0,63.0,126.0,0,0,0,1105,420,5,26,8,0.7059503500249172,0.6806875528741693,0.6791503086324872,0
1272,71.85534591194968,27.830188679245282,0.3144654088050315,152,174,2,2,438.2633647798742,574.6181715663502,330186.04309425544,60.0,1514.0,66.0,111.0,592.0,0.0007856580188679245,0.001343750927099955,1.8056665540819887e-06,0.0,0.011767,3.775e-05,0.00022649999999999998,0.000876,91.40913364779874,34.62254922523584,1198.7209148538789,40.0,249.57,57.0,108.0,127.0,0,0,0,877,314,7,57,27,0.740074401144675,0.7175385463465263,0.5860127148638297,0
1904,88.28781512605042,11.449579831932773,0.26260504201680673,146,145,3,3,542.8828781512605,633.4939567286182,401314.5932116804,60.0,1514.0,60.0,124.0,1484.0,0.0005247862394957984,0.0011258514839206288,1.267541563846282e-06,0.0,0.014483,7e-06,0.0001,0.00044975,93.09647531512606,36.243195412958585,1313.569213741902,37.0,255.128,57.0,108.0,127.0,0,0,0,1652,411,13,48,25,0.6934168949070145,0.6586547615821813,0.6939983672604981,0
1373,78.5142024763292,21.485797523670794,0.0,152,160,4,4,520.6416605972323,632.1380062635359,399598.4589628381,60.0,1514.0,66.0,112.0,1466.0,0.0007271602330662782,0.0012735149079073776,1.6218402206623364e-06,0.0,0.009622,1.7e-05,0.000215,0.000777,97.97378004369993,50.310182591227615,2531.1144723626626,42.0,253.0,55.0,111.0,127.0,0,0,0,1059,349,8,27,18,0.7339284291945538,0.6965233114490152,0.6422851819996727,0
1016,78.54330708661418,21.161417322834648,0.2952755905511811,138,138,6,5,583.1938976377953,654.2210039218985,428005.1219725767,60.0,1514.0,66.0,119.0,1514.0,0.0009709429133858267,0.0018073930557080413,3.266669657821651e-06,0.0,0.017959,1.5e-05,0.0001935,0.0009004999999999999,89.47275688976377,34.92168080882209,1219.5237905132528,30.0,243.0,57.0,63.053,126.0,0,0,0,790,274,7,14,12,0.7301120398073017,0.6782437129850574,0.6154076773810437,0
1722,83.73983739837398,16.202090592334496,0.05807200929152149,137,145,2,2,673.8937282229965,682.3812152485114,465644.12292403524,60.0,1514.0,66.0,127.0,1514.0,0.0005798704994192798,0.0012117425306386713,1.4683199605586114e-06,0.0,0.011154,1e-05,0.00013450000000000002,0.00045975,84.13130139372822,32.70694699376361,1069.7443816528626,44.0,244.0,55.0,63.0,119.0,0,0,0,1408,348,16,35,22,0.630377300405483,0.5633983494311648,0.6930024298121737,0
1374,78.09315866084425,21.470160116448326,0.43668122270742354,161,167,4,4,552.1251819505095,638.7460770607165,407996.5509604548,60.0,1514.0,66.0,120.0,1484.0,0.0007271812227074236,0.0013654368783688152,1.8644178688095745e-06,0.0,0.012569,1.6e-05,0.00019250000000000002,0.0007049999999999999,86.33757205240174,37.80327549514667,1429.0876381619566,1.0,255.1,57.0,63.0,119.0,0,0,0,1040,377,8,52,23,0.6985684307431448,0.6619295163731239,0.611138019158606,0
1283,79.11145752143413,20.576773187840995,0.3117692907248636,150,148,6,7,521.7264224473889,627.7548180017408,394076.1115243986,60.0,1514.0,66.0,118.0,1454.0,0.0007726414653156664,0.0013196066162848021,1.741361621742625e-06,0.0,0.013044,3.7e-05,0.000235,0.000865,84.70283554169914,36.48565797522074,1331.2032378847887,2.0,255.128,57.0,63.0,119.0,0,0,0,998,389,9,30,22,0.7049158646229882,0.6742780053796091,0.6250629691528857,0
1056,77.08333333333334,22.348484848484848,0.5681818181818182,154,155,3,3,533.3011363636364,631.5939530689079,398910.92155320983,60.0,1514.0,66.0,114.0,1454.0,0.0009437518939393939,0.0015725948867147978,2.473054677721528e-06,0.0,0.012605,5e-05,0.0002875,0.0011325,89.22913920454546,37.08560013088379,1375.3417370678076,39.0,255.128,57.0,63.0,126.0,0,0,0,803,310,3,22,33,0.7109762760440059,0.6715570688057099,0.6104975311880081,0
1101,75.84014532243415,23.705722070844686,0.4541326067211626,141,145,6,6,532.3787465940054,632.2456175934033,399734.5209660639,60.0,1514.0,66.0,106.0,1466.0,0.0009063587647593096,0.0015936970675097001,2.539870342989018e-06,0.0,0.015673,1.7e-05,0.000249,0.001034,89.69738328792006,38.66289585855307,1494.8195161693204,39.0,255.128,57.0,63.0,126.0,0,0,0,815,324,3,32,17,0.7140099509508239,0.6761898661508632,0.6003286691411532,0
1040,72.98076923076923,26.634615384615383,0.38461538461538464,140,144,6,4,569.6663461538461,643.6112603868444,414235.4544967424,60.0,1514.0,66.0,127.0,1514.0,0.000953216346153846,0.0016245808557899322,2.639262956999149e-06,0.0,0.014327,3.775e-05,0.000261,0.00110225,91.86465,40.79241592452195,1664.0211969591915,39.0,255.128,57.0,63.0,126.0,0,0,0,748,279,5,19,16,0.7116558022960711,0.6710693943146847,0.5985347501729934,0
1327,73.02185380557648,26.29992464204974,0.6782215523737753,157,165,7,6,617.3006782215524,656.3720934499512,430824.3250598715,60.0,1514.0,66.0,129.0,1514.0,0.0007517467972871138,0.0014426964585756224,2.0813730715866427e-06,0.0,0.014903,1.5e-05,0.000189,0.0006695,86.43997588545591,36.30486785089032,1318.0434296706096,38.0,255.128,57.0,63.0,123.5,0,0,0,958,316,9,15,20,0.7092187556059943,0.6503390520463864,0.6122484001042607,0
1128,78.36879432624113,21.365248226950353,0.26595744680851063,159,179,3,3,557.6462765957447,629.6363042710007,396441.87565604417,60.0,1514.0,66.0,107.0,1454.0,0.0008845514184397164,0.0016636227141586324,2.7676405350645348e-06,0.0,0.012096,1.6e-05,0.000216,0.0007825,91.34736613475177,41.817363287887794,1748.6918723511856,41.0,244.0,57.0,63.0,127.0,0,0,0,859,347,4,41,24,0.7047156191466528,0.6470260334018338,0.6039260182868683,0
898,78.73051224944321,21.046770601336302,0.22271714922048996,167,175,4,4,599.8418708240534,660.7644111741423,436609.607074311,60.0,1514.0,66.0,107.0,1514.0,0.001102695991091314,0.0019524318329807396,3.8119900624365305e-06,0.0,0.020519,4.3e-05,0.0003375,0.00122525,85.08153452115812,33.242185223711225,1105.042878447525,41.0,243.0,57.0,63.0,121.0,0,0,0,696,273,11,14,20,0.7097486506793947,0.6776120497463866,0.6209808527553707,0
1291,88.07126258714175,11.773818745158792,0.1549186676994578,146,155,3,3,757.2362509682416,693.5564412255637,481020.5371654688,60.0,1514.0,66.0,409.0,1514.0,0.0007729124709527498,0.0017010108916679625,2.893438053573037e-06,0.0,0.012773,1.3e-05,0.000142,0.0005495,78.12177226955849,37.517602277841945,1407.5704806783313,36.0,243.0,55.0,62.0,112.5,0,0,0,1123,280,7,24,19,0.6518917614446175,0.565806644851363,0.7315432650900386,0
2089,93.2503590234562,6.701771182383916,0.04786979415988511,147,157,3,3,815.4408808042125,708.5620411532136,502060.1661632084,60.0,1514.0,66.0,1406.0,1514.0,0.0004760110100526568,0.0015375787281258913,2.3641483451852337e-06,0.0,0.026527,8e-06,5.3e-05,0.000209,68.27339061752035,28.78916411128769,828.815970226655,42.0,243.0,51.0,64.0,64.0,0,0,0,1911,256,25,29,41,0.454357617980053,0.4068973331155939,0.6990562951931588,0
3465,95.41125541125541,4.5021645021645025,0.08658008658008658,120,136,4,4,816.9264069264069,713.2515869452767,508727.82627995557,60.0,1514.0,66.0,1454.0,1514.0,0.00028766868686868686,0.0009267520816272184,8.588694208003826e-07,0.0,0.018497,7e-06,5e-05,0.000168,68.43646378066379,30.407443999790193,924.6126506003767,34.0,255.128,45.0,64.0,64.0,0,0,0,3278,405,31,41,17,0.44510629773392857,0.39272518996313827,0.7113131598579552,0
2436,93.43185550082102,6.239737274220033,0.3284072249589491,139,147,5,5,794.192118226601,704.0744582406658,495720.84274688707,60.0,1514.0,66.0,816.5,1514.0,0.00041030665024630546,0.0012126255174444412,1.4704606455573987e-06,0.0,0.014028,8e-06,5.1e-05,0.000231,70.57714778325122,31.976725920477634,1022.5110005933462,40.0,255.128,53.75,64.0,64.0,0,0,0,2245,347,24,55,27,0.5017531196413376,0.4531654485564687,0.6652032569281192,0
1189,88.05719091673674,11.69049621530698,0.2523128679562658,149,159,5,5,627.2010092514719,667.607179353927,445699.34592490643,60.0,1514.0,66.0,133.0,1514.0,0.000834273338940286,0.001734567948069122,3.0087259664687244e-06,0.0,0.015512,1.6e-05,0.000205,0.000672,81.10539865433137,39.18194010718667,1535.2244305631632,44.0,253.0,56.0,63.0,119.0,0,0,0,1018,370,3,52,3,0.6964242282346721,0.6535363860136154,0.6508265208019142,0
2673,95.09913954358399,4.751215862326974,0.14964459408903852,151,157,5,5,817.3183688739244,693.8650692367496,481448.7343069193,60.0,1514.0,66.0,1082.0,1514.0,0.0003735413393191171,0.0008537991846946104,7.289730477851815e-07,0.0,0.009795,8e-06,6.2e-05,0.000283,80.10073325851103,44.104336478046214,1945.1924961687178,39.0,244.0,55.0,63.0,116.0,0,0,0,2503,489,21,75,30,0.5802340161664344,0.4843822498754211,0.7249720903380902,0
2053,93.57038480272772,6.283487579152459,0.14612761811982464,147,154,5,5,764.7057963955187,698.8120783225382,488338.3208094653,60.0,1514.0,66.0,379.0,1514.0,0.00048648660496833905,0.0009703170873185311,9.41515249942318e-07,0.0,0.010744,1.4e-05,0.000101,0.000422,73.46070433511933,33.83271496782831,1144.6526020943136,29.0,244.0,54.0,63.0,64.0,0,0,0,1896,396,7,45,21,0.5703310468847689,0.5171052836089829,0.6765393816528701,0
1786,91.76931690929452,8.118701007838744,0.11198208286674133,131,138,7,7,744.9507278835387,697.0310988420612,485852.3527529713,60.0,1514.0,66.0,287.5,1514.0,0.000557979843225084,0.001142262386099235,1.3047633586971181e-06,0.0,0.011342,1.5e-05,0.00012350000000000002,0.00044975,68.24341993281075,26.915660852642688,724.4527991344821,33.0,255.128,54.0,63.0,64.0,0,0,0,1622,344,8,29,35,0.5723553826525646,0.5264615289628708,0.6813283631426734,0
2258,92.11691762621788,7.7502214348981395,0.1328609388839681,154,159,5,5,728.0101860053144,690.994069483248,477472.80406101985,60.0,1514.0,66.0,245.0,1514.0,0.0004417617360496014,0.0009234748884816406,8.528058696561786e-07,0.0,0.009773,1.4e-05,9.6e-05,0.000372,69.75015500442869,28.443423942780225,809.0283655887233,33.0,255.128,54.0,63.0,64.0,0,0,0,2064,487,6,25,30,0.5401124170243307,0.5078488214935603,0.7152830641437407,0
3313,94.65741020223362,5.252037428312708,0.09055236945366738,159,163,6,6,821.2040446725023,709.7947613787645,503808.6032807373,60.0,1514.0,66.0,1454.0,1514.0,0.0003015212798068216,0.0007857222259101386,6.173594162891828e-07,0.0,0.008966,8e-06,5e-05,0.000231,65.91377301539391,26.7681714875339,716.5350047860228,33.0,244.0,45.0,64.0,64.0,0,0,0,3120,394,8,24,18,0.4600293952035018,0.41119110469357667,0.7057646923686381,0
2767,94.28984459703649,5.6017347307553305,0.10842067220816769,157,169,6,6,808.805204192266,709.1486544963044,502891.8141739189,60.0,1514.0,66.0,1194.0,1514.0,0.0003612663534513913,0.0009756679875573173,9.519280219441454e-07,0.0,0.013985,8e-06,6.4e-05,0.000249,67.08017708709794,26.660700371299775,710.7929442882239,40.102,255.128,45.0,64.0,64.0,0,0,0,2576,361,19,36,22,0.4510654516490655,0.4125409018684741,0.6683138926776057,0
2740,93.57664233576642,6.313868613138686,0.10948905109489052,151,158,4,5,807.1489051094891,707.3078309636496,500284.36774250277,60.0,1514.0,66.0,1084.0,1514.0,0.0003629259124087591,0.0009408262698734832,8.851540700840523e-07,0.0,0.013431,1e-05,6.6e-05,0.00025124999999999995,66.649200729927,26.241418764277505,688.6120587621755,30.0,245.0,45.0,64.0,64.0,0,0,0,2541,362,15,23,27,0.45950917439396477,0.4153829944812144,0.6726932264434976,0
2753,92.98946603705049,6.828913912095895,0.18162005085361424,136,145,4,5,832.4965492190338,710.8053199298375,505244.20284055866,60.0,1514.0,66.0,1473.0,1514.0,0.0003617391936069742,0.0009009079614842872,8.116351550657739e-07,0.0,0.010537,9e-06,8.4e-05,0.000256,65.0201914275336,24.01401972709965,576.6731434535312,30.0,255.128,45.0,64.0,64.0,0,0,0,2546,295,5,21,21,0.4485501653661125,0.3938855215762542,0.6760853884702627,0
2863,93.71288857841425,6.147397834439399,0.13971358714635,125,132,4,7,838.0674118057981,710.9438466124951,505441.15303617105,60.0,1514.0,66.0,1514.0,1514.0,0.0003479315403422983,0.0008376058620958298,7.015835802172982e-07,0.0,0.007514,8e-06,6.6e-05,0.000249,65.34535137967167,25.483516134213556,649.4095945627225,2.0,255.128,45.0,64.0,64.0,0,0,0,2671,275,4,25,22,0.4424173056225683,0.3947633300278794,0.6773503874370649,0
3079,95.2582007145177,4.676843130886652,0.06495615459564794,133,144,3,3,823.163039948035,706.8670424093606,499661.01564455684,60.0,1514.0,66.0,1314.0,1514.0,0.0003242871062033127,0.0008916072345787266,7.949634607531242e-07,0.0,0.01594,7e-06,5.3e-05,0.000236,68.8927320558623,35.43518830249277,1255.6525700331206,39.0,245.0,54.0,62.0,64.0,0,0,0,2915,363,3,33,24,0.5077788491971583,0.4435887507765624,0.7078652007042827,0
2187,90.48925468678554,9.327846364883403,0.18289894833104708,149,156,7,7,812.175125743027,699.9653180294845,489951.44644411735,60.0,1514.0,66.0,1047.0,1514.0,0.00045695518975765885,0.0011308934948976127,1.2789200968017366e-06,0.0,0.016287,7e-06,5.5e-05,0.0002745,69.7080310928212,28.5337132694346,814.1727929423081,30.0,255.128,55.0,62.0,64.0,0,0,0,1937,382,17,67,25,0.599676803412263,0.5041474371684731,0.7450767683571066,0
12911,97.7383626365115,2.222910696305476,0.03872666718302223,177,178,6,6,1089.9723491596312,653.2816978109104,426776.9766947056,60.0,1514.0,69.0,1514.0,1514.0,7.740105336534738e-05,0.0003225282254079366,1.0402445618479275e-07,0.0,0.011194,5e-06,8e-06,6e-05,60.778448454805975,16.747813734387965,280.4892648817542,38.0,255.128,55.0,55.0,63.0,0,0,0,12591,636,14,50,34,0.24793879700996518,0.22579210420606108,0.8178165279286072,0
25539,98.88797525353381,1.1041935862798073,0.007831160186381612,156,162,5,5,1139.97815106308,630.4854298660739,397511.87727340806,60.0,1514.0,131.0,1514.0,1514.0,3.912150045029171e-05,0.00012934759456077478,1.6730800218658576e-08,0.0,0.008022,4e-06,7e-06,5e-05,59.09684153647363,12.648891707691694,159.9944614329117,34.0,255.128,55.0,55.0,63.0,0,0,0,25195,723,20,106,50,0.1832919305158571,0.17250577653683982,0.8173165363689536,0
4197,92.87586371217536,6.957350488444127,0.16678579938050989,153,164,4,4,909.7152728139147,697.91935037372,487091.4196260754,60.0,1514.0,66.0,1514.0,1514.0,0.0002376135334762926,0.0007336907324185174,5.383020908368204e-07,0.0,0.011666,5e-06,3.5e-05,0.000137,67.47857707886585,26.08700241964736,680.5316952426871,39.0,255.128,55.0,56.0,63.0,0,0,0,3796,436,6,170,25,0.46622595942295597,0.42327405083100933,0.7551994253671054,0
2755,87.04174228675136,12.740471869328493,0.21778584392014522,186,196,4,7,678.6584392014519,681.5158388706384,464463.83863154997,60.0,1514.0,66.0,156.0,1514.0,0.0003623397459165154,0.0007815632250813108,6.108410747994996e-07,0.0,0.011146,8e-06,9.1e-05,0.000308,78.43851542649728,33.335400084261956,1111.2488987778122,2.0,255.128,56.0,63.0,119.0,0,0,0,2308,472,4,198,34,0.6396522930783882,0.5919736751642349,0.6329101848975741,0
5347,91.88329904619413,7.9857864222928745,0.13091453151299795,192,202,5,6,899.6579390312324,691.9353310201545,478774.5023139709,60.0,1514.0,66.0,1454.0,1514.0,0.00018680605947260146,0.00048170277882865904,2.3203756713125198e-07,0.0,0.008375,5e-06,3.2e-05,0.00016649999999999998,80.63551094071441,42.256350437055964,1785.59915225928,1.0,255.128,55.0,56.0,126.0,0,0,0,4830,659,2,171,74,0.47932627863211213,0.40228857192267836,0.7708679921747312,0
2552,85.85423197492163,13.871473354231975,0.274294670846395,202,211,5,5,634.1516457680251,668.8553854032598,447367.52658294316,60.0,1514.0,66.0,128.5,1514.0,0.00039132719435736675,0.0007771645327808205,6.039847110124311e-07,0.0,0.007245,1.2e-05,0.0001225,0.000366,86.30989851097179,43.926673374983885,1929.5526337925182,39.0,255.128,56.0,64.0,126.0,0,0,0,2103,503,20,159,46,0.6165267903407871,0.5737256608625368,0.6357827611459174,0
